Date	Month	Channel	Owner	Brand	Pack Size	Pack Type	SKU	Price Tier	Unit Sales	Sales Value	Distribution	Cost of Sales	Price	Gross Profit	Indirect Costs	Operating Profit	Unit Sales Monthly Change	Sales Value Monthly Change	Distribution Monthly Change	Cost of Sales Monthly Change	Price Monthly Change	Gross Profit Monthly Change	Indirect Costs Monthly Change	Operating Profit Monthly Change
01/10/2011	Oct-11	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	26723	1603057	99.95	4072.73	59.99	1598984.27	1492881.97	106102.3	7580	435008	1.41	1105.18	-1.03	433902.82	405110.49	28792.33
01/10/2011	Oct-11	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	2884	175085	98.1	444.82	60.71	174640.18	163051.54	11588.64	-721	-38372	-0.4	-97.49	1.5	-38274.51	-35734.57	-2539.94
01/10/2011	Oct-11	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	744	63727	62.89	161.9	85.65	63565.1	59347.34	4217.76	-58	-5131	1.9	-13.04	-0.21	-5117.96	-4778.55	-339.41
01/10/2011	Oct-11	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	1818	137140	93.03	348.42	75.43	136791.58	127714.24	9077.34	-91	-3465	1.63	-8.8	1.78	-3456.2	-3226.86	-229.34
01/10/2011	Oct-11	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	1231	140921	99.61	358.03	114.48	140562.97	131236.13	9326.84	14	4232	0.55	10.76	2.16	4221.24	3941.52	279.72
01/10/2011	Oct-11	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	462	53095	74.01	134.89	114.92	52960.11	49445.5	3514.61	430	49103	69.52	124.74	-9.83	48978.26	45727.49	3250.77
01/10/2011	Oct-11	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	3034	351462	97.04	892.93	115.84	350569.07	327306.65	23262.42	-259	-26767	-0.21	-68	0.98	-26699	-24926.98	-1772.02
01/10/2011	Oct-11	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	3709	388755	99.56	987.67	104.81	387767.33	362036.57	25730.76	-166	-6458	-0.15	-16.41	2.82	-6441.59	-6014.52	-427.07
01/10/2011	Oct-11	Hypermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	5241	502016	98.39	1275.43	95.79	500740.57	467513.72	33226.85	-248	-21023	1.54	-53.41	0.5	-20969.59	-19577.94	-1391.65
01/10/2011	Oct-11	Hypermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	919	93562	44.87	237.7	101.81	93324.3	87131.28	6193.02	53	6137	-1.22	15.59	0.86	6121.41	5715.03	406.38
01/10/2011	Oct-11	Hypermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	973	57718	93.59	146.64	59.32	57571.36	53750.77	3820.59	-301	-14169	1.76	-35.99	2.89	-14133.01	-13195.75	-937.26
01/10/2011	Oct-11	Hypermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	976	76781	95.84	195.07	78.67	76585.93	71504.35	5081.58	41	2712	1.17	6.89	-0.55	2705.11	2525.6	179.51
01/10/2011	Oct-11	Hypermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	2355	161053	97.55	409.17	68.39	160643.83	149984.3	10659.53	-158	-7035	-0.16	-17.87	1.5	-7017.13	-6551.51	-465.62
01/10/2011	Oct-11	Hypermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	24130	1340775	98.87	3406.38	55.56	1337368.62	1248625.96	88742.66	20952	1145645	9.74	2910.63	-5.84	1142734.37	1066906.71	75827.66
01/10/2011	Oct-11	Hypermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	1565	115000	80.11	292.17	73.48	114707.83	107096.44	7611.39	682	48207	20.91	122.47	-2.16	48084.53	44893.82	3190.71
01/10/2011	Oct-11	Supermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	4046	184976	45.13	469.95	45.72	184506.05	172263.31	12242.74	3195	135552	21.47	344.38	-12.36	135207.62	126236.32	8971.3
01/10/2011	Oct-11	Supermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	1019	42000	6.76	106.7	41.22	41893.3	39113.42	2779.88	343	12516	1.82	31.79	-2.4	12484.21	11655.81	828.4
01/10/2011	Oct-11	Supermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	9016	591841	52.34	1503.63	65.64	590337.37	551164.47	39172.9	-26638	-1594938	-9.71	-4052.11	4.31	-1590885.89	-1485321.35	-105564.54
01/10/2011	Oct-11	Supermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	442	42509	20.8	108	96.17	42401	39587.24	2813.76	111	11233	8.67	28.54	1.68	11204.46	10460.59	743.87
01/10/2011	Oct-11	Supermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2578	232541	54.18	590.8	90.2	231950.2	216559.25	15390.95	-106	-6611	16.69	-16.79	1.1	-6594.21	-6156.45	-437.76
01/10/2011	Oct-11	Supermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	11641	838466	63.13	2130.21	72.03	836335.79	780840.12	55495.67	2007	147719	17.81	375.29	0.33	147343.71	137566.91	9776.8
01/10/2011	Oct-11	Supermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	12600	780921	56.31	1984.01	61.98	778936.99	727249.72	51687.27	-4564	-259216	16.32	-658.56	1.38	-258557.44	-241400.17	-17157.27
01/10/2011	Oct-11	Supermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	506	85098	25.39	216.2	168.18	84881.8	79249.37	5632.43	55	8785	10.71	22.32	-1.03	8762.68	8181.41	581.27
01/10/2011	Oct-11	Supermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	1091	161982	42.02	411.53	148.47	161570.47	150849.27	10721.2	397	51724	25.99	131.41	-10.4	51592.59	48168.73	3423.86
01/10/2011	Oct-11	Supermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	525	39715	22.56	100.9	75.65	39614.1	36985.09	2629.01	136	10957	9.81	27.84	1.72	10929.16	10203.57	725.59
01/10/2011	Oct-11	Supermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	695	38299	18.22	97.3	55.11	38201.7	35666.41	2535.29	108	5058	4.9	12.85	-1.52	5045.15	4710.38	334.77
01/10/2011	Oct-11	Supermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	373	36557	25.89	92.88	98.01	36464.12	34044.88	2419.24	-342	-28878	4.28	-73.37	6.49	-28804.63	-26893.26	-1911.37
01/10/2011	Oct-11	Supermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	892	81491	39.07	207.04	91.36	81283.96	75890.08	5393.88	196	18745	20.18	47.63	1.21	18697.37	17456.87	1240.5
01/10/2011	Oct-11	Supermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	613	39305	17.64	99.86	64.12	39205.14	36604.01	2601.13	144	9578	6.07	24.34	0.74	9553.66	8920.09	633.57
01/10/2011	Oct-11	Supermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2069	120574	39.28	306.33	58.28	120267.67	112287.35	7980.32	-11	-2027	8.01	-5.15	-0.66	-2021.85	-1887.51	-134.34
01/10/2011	Oct-11	Supermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	682	106808	31	271.36	156.61	106536.64	99467.09	7069.55	-38	-4604	9.24	-11.69	1.87	-4592.31	-4287.39	-304.92
01/10/2011	Oct-11	Supermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	352	36464	13.09	92.64	103.59	36371.36	33957.71	2413.65	80	8288	4.28	21.05	0	8266.95	7718.2	548.75
01/10/2011	Oct-11	Supermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	1706	162272	42.73	412.27	95.12	161859.73	151119.71	10740.02	56	6768	14.59	17.19	0.88	6750.81	6302.85	447.96
01/10/2011	Oct-11	Supermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	118	11114	8.95	28.24	94.19	11085.76	10349.97	735.79	17	1467	4.56	3.73	-1.32	1463.27	1365.62	97.65
01/10/2011	Oct-11	Supermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	2024	186499	35.62	473.82	92.14	186025.18	173680.89	12344.29	474	39900	11.27	101.37	-2.44	39798.63	37157.19	2641.44
01/10/2011	Oct-11	Supermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	8162	618013	58.33	1570.13	75.72	616442.87	575538.27	40904.6	1707	123047	20.51	312.61	-0.96	122734.39	114590.02	8144.37
01/10/2011	Oct-11	Supermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	14394	896670	55.1	2278.08	62.29	894391.92	835043.5	59348.42	2584	144626	15.02	367.43	-1.39	144258.57	134686.5	9572.07
01/10/2011	Oct-11	Supermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1252	84883	40.6	215.65	67.8	84667.35	79048.78	5618.57	-497	-27833	8.07	-70.72	3.35	-27762.28	-25920.45	-1841.83
01/10/2011	Oct-11	Supermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	673	64141	19.85	162.96	95.31	63978.04	59732.89	4245.15	87	8126	7.54	20.65	-0.28	8105.35	7567.33	538.02
01/10/2011	Oct-11	Supermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	350	29623	10.19	75.26	84.64	29547.74	27586.69	1961.05	-49	-1340	4.22	-3.41	7.04	-1336.59	-1248.28	-88.31
01/10/2011	Oct-11	Supermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	1061	131960	32.78	335.26	124.37	131624.74	122890.44	8734.3	143	19978	10.52	50.76	2.39	19927.24	18605.14	1322.1
01/10/2011	Oct-11	Supermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	130	16778	4.78	42.62	129.06	16735.38	15624.7	1110.68	105	13465	3.58	34.2	-3.46	13430.8	12539.77	891.03
01/10/2011	Oct-11	Supermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	1532	193469	31.36	491.53	126.29	192977.47	180172.6	12804.87	132	14826	10.89	37.67	-1.31	14788.33	13807.59	980.74
01/10/2011	Oct-11	Supermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	4490	503484	57.6	1279.15	112.13	502204.85	468880.46	33324.39	-92	7736	18.4	19.65	3.94	7716.35	7204.14	512.21
01/10/2011	Oct-11	Supermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	2569	261112	43.77	663.38	101.64	260448.62	243166.43	17282.19	210	19453	15.02	49.42	-0.8	19403.58	18116.22	1287.36
01/10/2011	Oct-11	Supermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	121	15089	3.47	38.33	124.7	15050.67	14052.34	998.33	20	2268	1.83	5.76	-2.24	2262.24	2112.69	149.55
01/10/2011	Oct-11	Supermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1278	76100	34.46	193.34	59.55	75906.66	70870.16	5036.5	60	9151	12.85	23.25	4.58	9127.75	8522.82	604.93
01/10/2011	Oct-11	Supermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	819	73076	25.16	185.66	89.23	72890.34	68053.99	4836.35	74	7769	6.66	19.74	1.57	7749.26	7235.42	513.84
01/10/2011	Oct-11	Supermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3935	292002	46.75	741.86	74.21	291260.14	271933.23	19326.91	-171	-11407	13.5	-28.98	0.32	-11378.02	-10623.2	-754.82
01/10/2011	Oct-11	Supermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	10463	585098	42.44	1486.5	55.92	583611.5	544885.09	38726.41	9407	517625	27.77	1315.08	-7.97	516309.92	482049.39	34260.53
01/10/2011	Oct-11	Supermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	324	26932	19.36	68.42	83.12	26863.58	25081.2	1782.38	194	16453	15.71	41.8	2.51	16411.2	15322.4	1088.8
01/11/2011	Nov-11	Hypermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	4537	211921	98.11	538.4	46.71	211382.6	197355.68	14026.92	-995	-40991	0.59	-104.15	0.99	-40886.85	-38174.13	-2712.72
01/11/2011	Nov-11	Hypermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	1098	45298	14.6	115.09	41.26	45182.91	42184.37	2998.54	112	4650	0.34	11.82	0.03	4638.18	4329.85	308.33
01/11/2011	Nov-11	Hypermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	794	68178	96.37	173.21	85.87	68004.79	63492.25	4512.54	-65	-3856	-3.16	-9.8	2.01	-3846.2	-3591.17	-255.03
01/11/2011	Nov-11	Hypermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	366	32134	76.46	81.64	87.8	32052.36	29925.67	2126.69	-48	-4744	-8.27	-12.06	-1.28	-4731.94	-4418.14	-313.8
01/11/2011	Nov-11	Hypermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	3940	324593	98.85	824.66	82.38	323768.34	302284.68	21483.66	1490	106855	0.57	271.47	-6.49	106583.53	99511.24	7072.29
01/11/2011	Nov-11	Hypermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	4427	321076	99.15	815.73	72.53	320260.27	299009.21	21251.06	-3222	-211494	-0.8	-537.32	2.9	-210956.68	-196957.85	-13998.83
01/11/2011	Nov-11	Hypermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	50548	2805037	99.41	7126.49	55.49	2797910.51	2612251.5	185659.01	29717	1584560	-0.06	4025.74	-3.1	1580534.26	1475655.86	104878.4
01/11/2011	Nov-11	Hypermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	994	153394	98.5	389.71	154.32	153004.29	142851.14	10153.15	264	36369	0.34	92.4	-5.99	36276.6	33869.43	2407.17
01/11/2011	Nov-11	Hypermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	1124	151566	95.2	385.07	134.85	151180.93	141149.14	10031.79	-356	-42361	-2.19	-107.62	3.82	-42253.38	-39449.8	-2803.58
01/11/2011	Nov-11	Hypermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	1073	75751	97.84	192.46	70.6	75558.54	70544.95	5013.59	190	14618	1.22	37.14	1.37	14580.86	13613.14	967.72
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	959	52465	80.12	133.3	54.71	52331.7	48859.36	3472.34	-11	-277	0.05	-0.7	0.34	-276.3	-257.59	-18.71
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	600	57381	94.18	145.78	95.64	57235.22	53437.31	3797.91	-53	-4706	-1.07	-11.96	0.56	-4694.04	-4382.93	-311.11
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1459	120908	98.75	307.18	82.87	120600.82	112598.58	8002.24	230	17281	0.76	43.91	-1.45	17237.09	16094.05	1143.04
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	890	54150	74.58	137.57	60.84	54012.43	50428.37	3584.06	12	612	1.82	1.55	-0.14	610.45	569.94	40.51
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	5585	283721	98.98	720.82	50.8	283000.18	264221.74	18778.44	1868	82020	-0.19	208.38	-3.46	81811.62	76382.91	5428.71
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	322	47966	68.65	121.86	148.96	47844.14	44669.2	3174.94	-133	-19691	-10.61	-50.03	0.26	-19640.97	-18337.48	-1303.49
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	214	21133	19.02	53.69	98.75	21079.31	19680.2	1399.11	21	2074	0.28	5.27	0	2068.73	1931.09	137.64
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	796	71447	99.69	181.52	89.76	71265.48	66536.95	4728.53	-40	-3390	0.18	-8.61	0.24	-3381.39	-3157.01	-224.38
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	590	52385	67.74	133.09	88.79	52251.91	48785.05	3466.86	214	18558	-4.37	47.15	-1.18	18510.85	17283.1	1227.75
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	3371	299681	98.92	761.37	88.9	298919.63	279084.84	19834.79	-249	-15230	-0.7	-38.69	1.91	-15191.31	-14182.52	-1008.79
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	6024	436861	99.48	1109.89	72.52	435751.11	406835.96	28915.15	369	22019	-0.43	55.94	-0.84	21963.06	20505.49	1457.57
01/11/2011	Nov-11	Hypermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	26924	1592771	99.78	4046.6	59.16	1588724.4	1483303.1	105421.3	201	-10286	-0.17	-26.13	-0.83	-10259.87	-9578.87	-681
01/11/2011	Nov-11	Hypermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1990	127351	98.18	323.55	64	127027.45	118598.02	8429.43	-894	-47734	0.08	-121.27	3.29	-47612.73	-44453.52	-3159.21
01/11/2011	Nov-11	Hypermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	565	48319	63.41	122.76	85.52	48196.24	44998.31	3197.93	-179	-15408	0.52	-39.14	-0.13	-15368.86	-14349.03	-1019.83
01/11/2011	Nov-11	Hypermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	5003	338964	93.06	861.17	67.75	338102.83	315667.61	22435.22	3185	201824	0.03	512.75	-7.68	201311.25	187953.37	13357.88
01/11/2011	Nov-11	Hypermarkets	Rekall	Beta	8	Standard	Beta 8 Pack Standard	Premium	1185	135590	99.25	344.48	114.42	135245.52	126270.96	8974.56	-46	-5331	-0.36	-13.55	-0.06	-5317.45	-4965.17	-352.28
01/11/2011	Nov-11	Hypermarkets	Rekall	Beta	12	Deluxe	Beta 12 Pack Deluxe	Premium	685	79848	75.94	202.86	116.57	79645.14	74360.2	5284.94	223	26753	1.93	67.97	1.65	26685.03	24914.7	1770.33
01/11/2011	Nov-11	Hypermarkets	Rekall	Beta	12	Giftset	Beta 12 Pack Giftset	Premium	2669	310051	97.35	787.72	116.17	309263.28	288741.94	20521.34	-365	-41411	0.31	-105.21	0.33	-41305.79	-38564.71	-2741.08
01/11/2011	Nov-11	Hypermarkets	Rekall	Beta	12	Standard	Beta 12 Pack Standard	Premium	4061	418588	99.7	1063.46	103.08	417524.54	389819.39	27705.15	352	29833	0.14	75.79	-1.73	29757.21	27782.82	1974.39
01/11/2011	Nov-11	Hypermarkets	Rekall	Beta	18	Standard	Beta 18 Pack Standard	Premium	6587	610825	98.43	1551.86	92.73	609273.14	568843.73	40429.41	1346	108809	0.04	276.43	-3.06	108532.57	101330.01	7202.56
01/11/2011	Nov-11	Hypermarkets	Rekall	Beta	60	Standard	Beta 60 Pack Standard	Premium	948	97714	45.1	248.25	103.07	97465.75	90997.92	6467.83	29	4152	0.23	10.55	1.26	4141.45	3866.64	274.81
01/11/2011	Nov-11	Hypermarkets	Stark Ind	Omega	12	Standard	Omega 12 Pack Standard	Budget	1007	61204	93.35	155.5	60.78	61048.5	56997.74	4050.76	34	3486	-0.24	8.86	1.46	3477.14	3246.97	230.17
01/11/2011	Nov-11	Hypermarkets	Tyrell Corp	Kappa	8	Standard	Kappa 8 Pack Standard	Regular	1082	85599	97.08	217.48	79.11	85381.52	79715.93	5665.59	106	8818	1.24	22.41	0.44	8795.59	8211.58	584.01
01/11/2011	Nov-11	Hypermarkets	Tyrell Corp	Kappa	12	Standard	Kappa 12 Pack Standard	Regular	3182	220912	99.36	561.25	69.43	220350.75	205728.75	14622	827	59859	1.81	152.08	1.04	59706.92	55744.45	3962.47
01/11/2011	Nov-11	Hypermarkets	Tyrell Corp	Kappa	18	Standard	Kappa 18 Pack Standard	Regular	4118	262817	96.06	667.72	63.82	262149.28	244754.44	17394.84	-20012	-1077958	-2.81	-2738.66	8.26	-1075219.34	-1003871.52	-71347.82
01/11/2011	Nov-11	Hypermarkets	Wayne Ent	Pi	12	Giftset	Pi 12 Pack Giftset	Regular	2249	163304	84.28	414.89	72.61	162889.11	152080.78	10808.33	684	48304	4.17	122.72	-0.87	48181.28	44984.34	3196.94
01/11/2011	Nov-11	Supermarkets	Aperture	Delta	12	Standard	Delta 12 Pack Standard	Budget	3757	181931	42.17	462.22	48.42	181468.78	169427.02	12041.76	-289	-3045	-2.96	-7.73	2.7	-3037.27	-2836.29	-200.98
01/11/2011	Nov-11	Supermarkets	Aperture	Eta	12	Standard	Eta 12 Pack Standard	Budget	1083	44663	5.39	113.47	41.24	44549.53	41593.76	2955.77	64	2663	-1.37	6.77	0.02	2656.23	2480.34	175.89
01/11/2011	Nov-11	Supermarkets	Aperture	Omicron	8	Standard	Omicron 8 Pack Standard	Regular	5533	379234	43.3	963.48	68.54	378270.52	353169.56	25100.96	-3483	-212607	-9.04	-540.15	2.9	-212066.85	-197994.91	-14071.94
01/11/2011	Nov-11	Supermarkets	Aperture	Omicron	12	Deluxe	Omicron 12 Pack Deluxe	Regular	435	42141	16.28	107.06	96.88	42033.94	39244.72	2789.22	-7	-368	-4.52	-0.94	0.71	-367.06	-342.52	-24.54
01/11/2011	Nov-11	Supermarkets	Aperture	Omicron	12	Giftset	Omicron 12 Pack Giftset	Regular	2755	251470	50.5	638.89	91.28	250831.11	234187.11	16644	177	18929	-3.68	48.09	1.08	18880.91	17627.86	1253.05
01/11/2011	Nov-11	Supermarkets	Aperture	Omicron	12	Standard	Omicron 12 Pack Standard	Regular	15319	1074523	72.87	2729.93	70.14	1071793.07	1000672.6	71120.47	3678	236057	9.74	599.72	-1.89	235457.28	219832.48	15624.8
01/11/2011	Nov-11	Supermarkets	Aperture	Omicron	18	Standard	Omicron 18 Pack Standard	Regular	28388	1609204	54.39	4088.35	56.69	1605115.65	1498605.95	106509.7	15788	828283	-1.92	2104.34	-5.29	826178.66	771356.23	54822.43
01/11/2011	Nov-11	Supermarkets	Aperture	Sigma	12	Giftset	Sigma 12 Pack Giftset	Premium	454	74959	19.91	190.44	165.11	74768.56	69807.39	4961.17	-52	-10139	-5.48	-25.76	-3.07	-10113.24	-9441.98	-671.26
01/11/2011	Nov-11	Supermarkets	Aperture	Sigma	12	Standard	Sigma 12 Pack Standard	Premium	989	150516	37.69	382.4	152.19	150133.6	140171.3	9962.3	-102	-11466	-4.33	-29.13	3.72	-11436.87	-10677.97	-758.9
01/11/2011	Nov-11	Supermarkets	Aperture	Tau	12	Standard	Tau 12 Pack Standard	Regular	428	32381	21.16	82.27	75.66	32298.73	30155.33	2143.4	-97	-7334	-1.4	-18.63	0.01	-7315.37	-6829.76	-485.61
01/11/2011	Nov-11	Supermarkets	Black Mesa	Epsilon	12	Standard	Epsilon 12 Pack Standard	Budget	632	34331	12.07	87.22	54.32	34243.78	31971.31	2272.47	-63	-3968	-6.15	-10.08	-0.79	-3957.92	-3695.1	-262.82
01/11/2011	Nov-11	Supermarkets	Black Mesa	Iota	12	Giftset	Iota 12 Pack Giftset	Regular	331	32723	21.3	83.14	98.86	32639.86	30473.82	2166.04	-42	-3834	-4.59	-9.74	0.85	-3824.26	-3571.06	-253.2
01/11/2011	Nov-11	Supermarkets	Black Mesa	Iota	12	Standard	Iota 12 Pack Standard	Regular	1123	100300	38.4	254.82	89.31	100045.18	93406.19	6638.99	231	18809	-0.67	47.78	-2.05	18761.22	17516.11	1245.11
01/11/2011	Nov-11	Supermarkets	Black Mesa	Lambda	8	Standard	Lambda 8 Pack Standard	Budget	610	38689	15.55	98.29	63.42	38590.71	36030.16	2560.55	-3	-616	-2.09	-1.57	-0.7	-614.43	-573.85	-40.58
01/11/2011	Nov-11	Supermarkets	Black Mesa	Lambda	12	Standard	Lambda 12 Pack Standard	Budget	2586	140564	32.89	357.11	54.36	140206.89	130903.1	9303.79	517	19990	-6.39	50.78	-3.92	19939.22	18615.75	1323.47
01/11/2011	Nov-11	Supermarkets	Black Mesa	Mu	12	Standard	Mu 12 Pack Standard	Premium	473	77133	22.92	195.97	163.07	76937.03	71831.78	5105.25	-209	-29675	-8.08	-75.39	6.46	-29599.61	-27635.31	-1964.3
01/11/2011	Nov-11	Supermarkets	Black Mesa	Theta	6	Standard	Theta 6 Pack Standard	Regular	284	29630	10.71	75.28	104.33	29554.72	27593.4	1961.32	-68	-6834	-2.38	-17.36	0.74	-6816.64	-6364.31	-452.33
01/11/2011	Nov-11	Supermarkets	Black Mesa	Theta	8	Standard	Theta 8 Pack Standard	Regular	1667	159629	38.51	405.55	95.76	159223.45	148657.8	10565.65	-39	-2643	-4.22	-6.72	0.64	-2636.28	-2461.91	-174.37
01/11/2011	Nov-11	Supermarkets	Black Mesa	Theta	12	Deluxe	Theta 12 Pack Deluxe	Regular	175	15796	9.63	40.13	90.26	15755.87	14710	1045.87	57	4682	0.68	11.89	-3.93	4670.11	4360.03	310.08
01/11/2011	Nov-11	Supermarkets	Black Mesa	Theta	12	Giftset	Theta 12 Pack Giftset	Regular	1631	155959	29.92	396.23	95.62	155562.77	145239.85	10322.92	-393	-30540	-5.7	-77.59	3.48	-30462.41	-28441.04	-2021.37
01/11/2011	Nov-11	Supermarkets	Black Mesa	Theta	12	Standard	Theta 12 Pack Standard	Regular	14596	996530	56.27	2531.79	68.27	993998.21	928040.66	65957.55	6434	378517	-2.06	961.66	-7.45	377555.34	352502.39	25052.95
01/11/2011	Nov-11	Supermarkets	Black Mesa	Theta	18	Standard	Theta 18 Pack Standard	Regular	12949	820009	52.94	2083.32	63.33	817925.68	763651.45	54274.23	-1445	-76661	-2.16	-194.76	1.04	-76466.24	-71392.05	-5074.19
01/11/2011	Nov-11	Supermarkets	LexCorp	Gamma	12	Standard	Gamma 12 Pack Standard	Budget	1154	81944	36.51	208.19	71.01	81735.81	76312.51	5423.3	-98	-2939	-4.09	-7.46	3.21	-2931.54	-2736.27	-195.27
01/11/2011	Nov-11	Supermarkets	MomCorp	Alpha	12	Standard	Alpha 12 Pack Standard	Regular	575	54227	16.61	137.77	94.31	54089.23	50500.45	3588.78	-98	-9914	-3.24	-25.19	-1	-9888.81	-9232.44	-656.37
01/11/2011	Nov-11	Supermarkets	MomCorp	Alpha	18	Standard	Alpha 18 Pack Standard	Regular	350	29251	8.53	74.32	83.57	29176.68	27240.82	1935.86	0	-372	-1.66	-0.94	-1.07	-371.06	-345.87	-25.19
